restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade,avg_sentiment,total_reviews,is_michelin,michelin_award
soo san na catering services,ChIJucjD4T8Q2jERlx2A_7o5YR8,,,,1.3459189,103.7508977,soo san na,B,0,,FALSE,
tsukiji men don tei麵亭,ChIJe0vGKT8Q2jERHiYQQ980q2Q,2.7,52,,1.3504011,103.7491885,don your personal pie club pte ltd,Unknown,0.74474,5,FALSE,
encik tan,ChIJi1FVJz8Q2jER3qiay7YLe6E,3.8,475,1,1.3505301,103.7491332,tan coon tio tony,A,0.231462162,36,FALSE,
8 degree lounge - bukit batok,ChIJ5ceO_jgQ2jERHPj7pKwRhAo,4.4,216,,1.3529991,103.7491335,8 bar pte. ltd.,A,0.96764,5,FALSE,
fei fei roasted noodle,ChIJZZZoqxkQ2jERUlm9TCW5lj4,4.3,310,1,1.3435478,103.7375341,fei siong food management pte. ltd.,A,0.93908,5,FALSE,
kwong satay supply store / factory,ChIJzX8R020Q2jER5gDQig7kV9o,3.8,16,,1.3385198,103.7570868,yuen yew kwong richard,B,0.42842,5,FALSE,
annabella patisserie trading pte ltd,ChIJYzpZ2R0X2jERDVy7XbzwqQk,4.6,764,,1.3386072,103.7569763,canton paradise pte. ltd.,A,0.86492,5,FALSE,
ajisen tanjiro (imm outlet mall),ChIJa2nb2g0Q2jERxPht6KO1s2g,4,325,2,1.3349575,103.7468492,ng lay imm,B,0.8804,5,FALSE,
teochew cuisine restaurant,ChIJEVP4-TsQ2jERgoJNF34c_Hs,3.2,754,2,1.3503551,103.7459189,imperial treasure cantonese cuisine pte. ltd.,A,0.48752,5,FALSE,
hilltop garden restaurant,ChIJMduSTzgQ2jEROj60t5-zEL8,3.5,143,,1.3525875,103.7494101,hilltop garden restaurant pte. ltd.,B,0.71622,5,FALSE,
mcdonald's jurong east 24,ChIJl7u_WhgQ2jERwjBOblennB4,4.1,1475,1,1.3441045,103.7382863,lam's (singapore) culinary enterprise pte. ltd.,A,0.14908,5,FALSE,
phoenix indian restaurant,ChIJ-d2VabkR2jERYQ1K_MKnO1M,4.5,834,2,1.334501,103.735502,hyangtogol (korean restaurant) pte. ltd.,A,0.89692,5,FALSE,
mcdonald's bukit batok,ChIJC1pbOj8Q2jERw-XGSk6sGUc,4,2314,1,1.3495284,103.7504166,lam's (singapore) culinary enterprise pte. ltd.,A,0.0498,5,FALSE,
al-azhar restaurant,ChIJFykj1mEQ2jER50T02kGd1OY,4,4825,2,1.3425021,103.7753333,texas chicken restaurant pte. ltd.,A,0.84738,5,FALSE,
sin chew satay beehoon,ChIJHTZW3IkQ2jERCyFduIXDhFk,4.4,288,1,1.340852,103.7752968,syifa' satay limited liability partnership,Unknown,0.85446,5,FALSE,
delisnacks,ChIJL4MHjEEQ2jERcSVbwobwTow,4,1,,1.3472163,103.757573,li li,A,0.4108,11,FALSE,
jew kit hainanese chicken rice,ChIJOXeUfkEQ2jERp7WUGzoIboc,2.5,76,,1.3483656,103.7576156,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A,0.40258,10,FALSE,
pizza hut,ChIJMUYHrWQQ2jERnmfujGxk2fA,4.7,271,2,1.3363889,103.7688889,pizza hut singapore pte ltd,A,0.586732,125,FALSE,
ajiya okonomiyaki restaurant,ChIJG5k102MQ2jER0OMTkkFt5XI,4.4,728,2,1.3409149,103.7724501,imperial treasure fine dining restaurant pte. ltd.,A,0.74028,5,FALSE,
micasa kitchen & bar,ChIJc7g002MQ2jERDRvbJ5CBkaw,4.4,818,2,1.3407548,103.7725311,26@marina bar & bistro pte ltd,B,0.95702,5,FALSE,
koon bak kut teh 坤肉骨茶,ChIJxTkseIoQ2jERoyBLZf90dgI,3.9,868,,1.3425874,103.7753157,old street bak kut teh (fn) pte. ltd.,A,0.5589,5,FALSE,
living wholesome vegetarian (thunder tea rice),ChIJ8Seg-YkQ2jERAS5t2xouE04,4.3,128,,1.3407156,103.775054,twg tea company pte. ltd.,A,0.73894,5,FALSE,
five star kampung chicken rice & kitchen,ChIJjWzkd4oQ2jER0Uz4EyQYw1M,3.8,455,2,1.342659,103.7753152,kitchen language pte. ltd.,A,0.25846,5,FALSE,
three meals a day,ChIJeW4H4WEQ2jERRJ-vsW_07J0,4.2,991,2,1.3420142,103.7751052,artemis fine foods a.s. pte ltd,A,0.52702,5,FALSE,
no.5 bukit timah live bull frog claypot porridge,ChIJp4Lad4oQ2jER6G_wVxphhyQ,3.9,816,2,1.342532,103.7753461,studio live pte. ltd.,Unknown,0.13624,5,FALSE,
o.bba jjajang & bbq,ChIJ47ET1WEQ2jERXN5T1RcyCQo,4.8,5051,2,1.3434531,103.7750924,penyet & bbq culinary pte ltd,A,0.90244,5,FALSE,
boon tong kee,ChIJOz8z1WEQ2jERUvGfJfnDOFQ,4.1,685,2,1.3433628,103.7751229,boon tong kee pte ltd,A,0.76594,10,FALSE,
jew kit - bukit timah shopping centre,ChIJyd5nY4oQ2jERb_ZqKZD1XvU,4,415,,1.3433673,103.7758483,wong kit leong,B,0.74468,5,FALSE,
delisnacks,ChIJHTZW3IkQ2jERIYvqSlvP7Bs,5,3,,1.3394498,103.7760782,li li,A,0.4108,11,FALSE,
lingerie online shop singapore,ChIJAfgJfYoQ2jERpCNnOGAlaBE,,,,1.3432412,103.7758094,the coffee bean & tea leaf (singapore) pte ltd,A,0,,FALSE,
pink candy korean restaurant,ChIJHwZEaooQ2jERl-shndvFq7I,3.4,256,,1.342311,103.7763425,imperial treasure fine dining restaurant pte. ltd.,A,0.85186,5,FALSE,
buta kin @ beauty world centre,ChIJT_3va4oQ2jERlZvoKOY4tik,4,209,,1.3423741,103.7762593,pica world pte ltd,A,0.87868,5,FALSE,
kim's family korean restaurant,ChIJcYA953UZ2jERdl6owL8Apow,4,849,2,1.3408902,103.7741259,s connexion pte ltd,A,0.90146,5,FALSE,
yi pin vegetarian,ChIJB1KZNEIQ2jEREeF6IjmP9Bo,4.5,19,,1.3470957,103.7576684,nature vegetarian (suntec) pte. ltd.,A,0.30858,5,FALSE,
subway,ChIJAQAAEIkQ2jERJ54UnJogSPA,3.5,36,2,1.3385566,103.7786133,subway harbourfront pte ltd,A,0.178081667,239,FALSE,
myungga i (명가 i),ChIJkRf0AokQ2jERk5ls4IPRLsQ,3.9,174,,1.3387468,103.7786758,i & r asian food pte. ltd.,A,0.89318,5,FALSE,
sumac @ temasek club,ChIJg0rYpvQQ2jERrie8mI28NLY,4.2,2447,2,1.3463879,103.7806334,temasek club,Unknown,0.92528,5,FALSE,
arbenz,ChIJDSomDJMQ2jERB1tCpJqAhbs,4.6,32,,1.3439813,103.7905181,,Unknown,0.91428,5,FALSE,
pergola terrace cafe,ChIJDSomDJMQ2jERW7_F0m45Dy0,4.1,17,,1.343947,103.790586,sarika connoisseur cafe pte ltd,A,0.74586,5,FALSE,
the windsor arms,ChIJlV0IquwQ2jER9U34-_ER2u8,4.4,18,,1.345831,103.792638,the exchange asia square pte ltd,A,0.73084,5,FALSE,
mountbatten bar & grill,ChIJlV0IquwQ2jERwlLsIW5F1gc,4.7,9,,1.345831,103.792638,porters restaurant bar private limited,A,0.82664,5,FALSE,
ivins peranakan restaurant @ binjai park,ChIJgxdqAJAQ2jER-F11NQ5gnFg,4.1,1184,1,1.3363179,103.7869465,mouth restaurant pte ltd,A,0.56998,5,FALSE,
buddy hoagies steak & grill restaurant (bukit timah shopping centre),ChIJyd5nY4oQ2jERRdOues0DbgE,4.3,1099,2,1.3431192,103.7759016,texas chicken restaurant pte. ltd.,A,0.94196,5,FALSE,
mcdonald's,ChIJHVIuaooQ2jERWE7QqCmJjQE,3.5,1438,1,1.3422905,103.7761285,seafood paradise (s) pte. ltd.,A,0.29621625,80,FALSE,
forture seafood steam boat,ChIJkXT2vpsQ2jERs-G-1AwGngs,4,326,2,1.3327874,103.7909269,marina live seafood & steamboat pte ltd,B,0.84356,5,FALSE,
bukit timah wet market & food centre (interim),ChIJwQ8GHooQ2jER5Ucy4Sx80Wk,4.2,7093,1,1.3407156,103.775054,mexican food corp pte. ltd.,A,0.919,5,FALSE,
daisy's dream kitchen,ChIJdw9r2-wa2jERGnTgPE-UVEg,4.3,402,2,1.3467717,103.7804493,daisy's dream kitchen pte. ltd.,A,0.89898,5,FALSE,
bar bar black sheep @ cherry ave,ChIJPevdorwZ2jERVTcwKGDdm6I,4.1,679,2,1.332671,103.79114,barosa bar pte ltd,A,0.8901,5,FALSE,
leng kee fish soup,ChIJHTZW3IkQ2jERmG9TmvrDex8,4.5,113,1,1.3407156,103.775054,yu kee duck and noodle house pte. ltd.,A,0.93834,5,FALSE,
joomak,ChIJHwZEaooQ2jERMQ1AGzikrK8,4.3,403,2,1.3425018,103.7764176,joomak pte ltd,A,0.95116,5,FALSE,
le tian tian 乐甜甜,ChIJN-0bWvQR2jEROfyAUTB13ME,3.4,71,,1.3390694,103.7790277,jia jia le cuisine f & b pte. ltd.,A,0.79484,5,FALSE,
myeongdong korean food,ChIJf8DhfgAR2jERGAoQ_FG2iew,4,1,,1.3390447,103.7789794,ho heng food & enterprise pte. ltd.,A,0.979,1,FALSE,
go k bbq,ChIJ16W4N1QR2jERBsUSgpKq5X0,4.5,617,,1.339239,103.7787788,penyet & bbq culinary pte ltd,A,0.92528,5,FALSE,
zheng wang chicken and duck rice,ChIJ--bQIwAR2jERGy-u45q483g,4.8,18,,1.3392089,103.778724,wang cher chiang,A,0.85474,5,FALSE,
hunbun,ChIJmyquKWQR2jERlaBSsbG3Cto,4.9,170,,1.3391634,103.7787121,,Unknown,0.96874,5,FALSE,
mita sushi (bukit timah plaza),ChIJQ4iSRQAR2jERLcOLSa2bPI8,4.3,53,,1.3387788,103.7787857,sushi jiro pte. ltd.,A,0.96972,5,FALSE,
snack attack (bukit timah plaza - b1 outside sparkle),ChIJB9LZHgAR2jERsDdorFz9LTk,,,,1.3386705,103.7788641,subs republic plaza pte. ltd.,A,0,,FALSE,
ahtti korean restaurant (bukit timah),ChIJe94xPjER2jERSsCJM8LBomw,4.6,24,,1.3386705,103.7788641,mouth restaurant pte ltd,A,0.87962,5,FALSE,
hokkaido ramen - 北海道面,ChIJrWbzWcAR2jER23rv9RZ3eck,4.6,51,,1.3386705,103.7788641,hokkaido sushi fine dining pte ltd,A,0.42592,5,FALSE,
chirashizushi shou,ChIJk2FgfZkR2jER1Gq5ivXgOfA,4.5,594,2,1.3388114,103.7786928,lian bang fu zhou shou gong bao pte. ltd.,B,0.91748,10,FALSE,
sherwood snack bar,ChIJ3dARAokQ2jERfMbYeSAERHM,3.6,54,,1.3388106,103.7786926,26@marina bar & bistro pte ltd,B,0.43848,5,FALSE,
zzang korean food,ChIJ01r3_YgQ2jERsQF_tt6SRu4,4,138,,1.3388295,103.7786184,ho heng food & enterprise pte. ltd.,A,0.53782,5,FALSE,
baan chadar thai cuisine pte ltd | best thai food in singapore,ChIJgTRlHRkR2jERF4_T_Oj_DpQ,4.3,144,,1.338723,103.7786642,canton paradise pte. ltd.,A,0.81246,5,FALSE,
edo sushi pte. ltd.,ChIJpbTz_YgQ2jERMLNWv8kZW4o,,,,1.3386026,103.7785976,edo sushi pte ltd,A,0,,FALSE,
otter pizza @ bukit timah plaza,ChIJV-nZfmoR2jEREsgc6uTWSjU,4.2,11,,1.3385566,103.7786133,alt. pizza pte. ltd.,A,0.45492,5,FALSE,
myung ga (명가) ii,ChIJ7c4PBYkQ2jER00kMuYUmXlo,4.3,610,,1.3385566,103.7786133,the ramen stall (nbr) ii pte ltd,A,0.9568,5,FALSE,
nasi lemak house .com,ChIJSe39_DYR2jERt6CwARTMatg,4.5,37,,1.338592,103.7785632,yu kee duck and noodle house pte. ltd.,A,0.75006,5,FALSE,
keppel club,ChIJ2QdCQegb2jERpeuye8JoFDw,4.4,1933,,1.3416815,103.8110618,keppel club,Unknown,0.84364,5,FALSE,
la braceria pizza & grill,ChIJQVoZp3Aa2jERwuK3oa6kWEc,4.4,585,2,1.33172,103.8071743,la storia di cheryl pte ltd (gelatissimo),A,0.82386,5,FALSE,
pasta fresca da salvatore,ChIJna5ASpkQ2jERxc387naa1TE,4.2,516,2,1.3305976,103.7958249,pasta fresca da salvatore pte ltd,B,0.50348,5,FALSE,
lazy lizard sixth avenue,ChIJwQyZ1p4Q2jER9f_JXtK3Pz4,4.4,463,2,1.3312023,103.7951531,li li,A,0.79158,5,FALSE,
baker & cook,ChIJpTAW1KUQ2jEREMulvSWMB0o,4.3,428,2,1.3315651,103.8075586,baker & cook pte. ltd.,A,0.87378,5,FALSE,
r italian kitchen & smokehouse,ChIJEywT3D0X2jER8BDUFJoXb_M,4.3,1289,3,1.3315001,103.8067379,kitchen project llp,B,0.64486,5,FALSE,
simply bread,ChIJu8G2J58Q2jERlhz51hefA0Q,3.6,253,2,1.3306131,103.795727,simply bread pte ltd,A,0.60336,5,FALSE,
sanjo niku 三条肉 izakaya,ChIJRyeSfBIR2jERg-xe5tweafU,,,,1.3377382,103.7936436,showa hakata ramen & izakaya pte. ltd.,B,0,,FALSE,
yi residence,ChIJse63_04R2jERMKLKxOkoTgQ,4.8,35,,1.3356534,103.8058789,heng yi food pte. ltd.,A,0.96568,5,FALSE,
axa international,ChIJ3WeXKKIQ2jERug3KMo-j8FQ,,,,1.331681,103.800664,s&n international pte. ltd.,A,0,,FALSE,
little lazy lizard,ChIJ1VfC29gR2jERW6utEC6wo5E,4.8,1520,2,1.3311585,103.7961955,5 little bear taiwan food pte ltd,A,0.9472,5,FALSE,
indian curry house bukit timah,ChIJQ6vp0p4Q2jERP7DoFs_sID8,4.1,445,2,1.3313948,103.7951244,s.v. curry pte. ltd.,B,0.88278,5,FALSE,
ying chinese restaurant @ sicc bukit,ChIJu2Xyl0AR2jERqiJV3y1HsKU,4.8,53,,1.341446,103.8099989,mouth restaurant pte ltd,A,0.89358,5,FALSE,
munchkings @ queens llp,ChIJ3Wd2xqEQ2jERHwA6nS3PA7w,,,,1.3298987,103.7993298,passionaire llp,A,0,,FALSE,
the bukit bistro & bar,ChIJdY5hHDQR2jERP1cegGTjyiw,4.5,14,,1.3411376,103.8101457,the coffee bean & tea leaf (singapore) pte ltd,A,0.83126,5,FALSE,
soi thai soi nice @ sixth ave,ChIJx59xjhsR2jERS9N8aXMaf5E,4.7,38,,1.331192,103.7948051,choo soi thoe,A,0.78054,5,FALSE,
the sixth noodle house @ soi thai soi nice,ChIJXTuYiXAY2jERliMQamLwYbw,4.2,689,2,1.3311085,103.7949266,the flying bread pte ltd,B,0.8534,5,FALSE,
thenral briyani palace,ChIJ93RppyAR2jERMhHDYExWCK4,2.3,26,,1.3309208,103.7950629,yan palace restaurant holdings pte ltd,B,-0.11216,5,FALSE,
sixth avenue briyani,ChIJCxUb2p4Q2jERj7RWTmTkYD4,3.8,61,,1.3309208,103.7950629,excellent briyani family restaurant pte ltd,C,0.49254,5,FALSE,
kenwa zenshin,ChIJS0YnkVMR2jERYwXSpyZTOGI,3.7,3,,1.3309463,103.7949868,,Unknown,0.300266667,3,FALSE,
sixth avenue nasi lemak,ChIJlctw2p4Q2jERBYCrb0bjGmU,4.2,182,,1.3309191,103.7950337,yanti nasi padang restaurant pte ltd,B,0.61096,5,FALSE,
sunny fishball noodles,ChIJ8em_zp4Q2jERqZ7L4Ia41Ow,4.3,33,,1.3309316,103.7950103,red place's beef noodles pte. ltd.,B,0.6058,5,FALSE,
top seafood,ChIJCxUb2p4Q2jERmaRCgpDmQRg,3.5,102,,1.3309684,103.7948628,the top seafood pte. ltd.,Unknown,0.30894,5,FALSE,
sixth avenue porky prawn noodle | 第六道豚蝦麵 (flagship),ChIJIwPALkIR2jER9NAXHGE7bB8,4.3,273,1,1.3309952,103.794764,wah kee big prawn noodle pte. ltd.,A,0.73384,5,FALSE,
thuan ji roast,ChIJNcCTCwAR2jERvB3UZu8LcJs,4.1,8,,1.3309677,103.7947421,gao ji food (s) pte ltd,A,0.672,5,FALSE,
友间厨房,ChIJp7CNdQAR2jERQSBNDgE0QhU,2,1,,1.3306713,103.7950002,,Unknown,0,0,FALSE,
a kitchen,ChIJG8iJawAR2jERprwvKAaPoRY,4.3,9,,1.3306312,103.7949767,java kitchen pte. ltd.,Unknown,0.64284,10,FALSE,
old tiong bahru bak kut teh,ChIJ_d5uWgAR2jERETWtZFoJp8Q,3.9,11,,1.3306312,103.7949767,old tiong bahru bak kut teh pte ltd,B,0.806,5,FALSE,
6th avenue fishball noodles by auntie sally,ChIJRTR5pIcR2jERBi8_dy8a5Bc,4.8,17,,1.3306148,103.7949342,gardens by the bay,A,0.7444,5,FALSE,
sixth avenue no named chef 第六道无名小厨,ChIJzyrfEMkR2jER6iGbg_GisJc,,,,1.3305793,103.7949338,hrvst avenue pte ltd,A,0,,FALSE,
feng wei mixed veg rice xiao chao 峰味什菜糜小炒,ChIJy7ffK9MR2jERUoBLD2ZmyNc,4.5,2,,1.3305793,103.7949338,wah feng pte. ltd.,A,0.5561,2,FALSE,
tian wei hk roasted delights,ChIJV5QqXegR2jERiyfooa-uyYk,4.3,3,,1.3305793,103.7949338,chua tian loke,A,0.572166667,3,FALSE,
shatin roast,ChIJ1cV13Z4Q2jER4avMAsmDo_s,2.5,6,,1.3305902,103.7948933,orchid roast fish pte. ltd.,B,0.0784,5,FALSE,
小馥苑 fu yuan teochew dining greenwood,ChIJs59fDecR2jERLBBW6g4mdYE,4.9,154,,1.3316067,103.8067428,jq dining pte. ltd.,A,0.97894,5,FALSE,
nami korean grill house by hanjip,ChIJUSP_2ioR2jER-oi38hcEwnk,4.8,1957,,1.3314568,103.8068784,gardens by the bay,A,0.93096,5,FALSE,
omar shariff authentic indian cuisine,ChIJnSxdILMR2jERn6Mzeid87bE,4.9,448,,1.331318,103.8068962,omar shariff authentic indian cuisine pte.ltd.,A,0.94782,5,FALSE,
heyya braised duck @ greenwood,ChIJpeFN7aob2jERoaTWj84uyQM,4.7,70,,1.3313379,103.8069312,duck master pte. ltd.,A,0.92414,5,FALSE,
arcadia pizza,ChIJ57raU58R2jERbzDR8Nokl0E,4.8,13,,1.3341497,103.8094283,extra virgin pizza pte. ltd.,A,0.9035,5,FALSE,
superfamous prata local cuisine,ChIJAY3WmUoR2jEROLuJRv7CXy8,2,4,,1.3313127,103.8069165,zap cuisine pte. ltd.,A,-0.04525,4,FALSE,
subway,ChIJW1VDv0YX2jER_qFqEwvJgh0,3.7,53,2,1.3417295,103.8378466,subway harbourfront pte ltd,A,0.178081667,239,FALSE,
tee top restaurant,ChIJ48Vict4b2jERkC8mMbyY8_o,4.2,62,,1.3418745,103.8113082,texas chicken restaurant pte. ltd.,A,0.851,5,FALSE,
house of t's,ChIJ1QgrjT8R2jERI43ULPrV4h8,,,,1.3301585,103.8190231,royal t group pte. ltd.,A,0,,FALSE,
niku niku,ChIJFcjjMr0R2jERqJoD2vT3ZDc,4.4,29,,1.3345743,103.8099539,shiu yakiniku pte. ltd.,Unknown,0.8632,5,FALSE,
garang grill - @ arcadia,ChIJG17pIY8Z2jERNOAaV4Gxiw8,3.7,11,,1.3346438,103.8099133,jerry's barbeque & grill (s) pte ltd,A,0.5202,5,FALSE,
hideaway by semura bistro,ChIJyf7yia8Q2jERZLi2dQ_dy6c,4.6,89,,1.3345554,103.8099324,asia bistro llp,B,0.84456,5,FALSE,
royal thai cuisine @ arcadia road,ChIJTad-m4MR2jERtYyhEAGfCiI,4.6,64,,1.3346097,103.8098975,royal t group pte. ltd.,A,0.89906,5,FALSE,
fried rice paradise,ChIJfT5G34IR2jERXl_6vdg3_L0,4,2,,1.352083,103.819836,seafood paradise (s) pte. ltd.,A,-0.0209,2,FALSE,
18 chefs,ChIJGQAlHQAR2jERhCY89XPmM1I,,,,1.352083,103.819836,18 hour pte. ltd.,Unknown,0,,FALSE,
jay man kali ka dhaba,ChIJ_VzKVgAR2jERPuiRf7izOpY,,,,1.352083,103.819836,common man coffee roasters pte. ltd.,A,0,,FALSE,
muhamadhomesg,ChIJMakes-0R2jERiCtvDVOLWhg,1,1,,1.352083,103.819836,,Unknown,0,1,FALSE,
meetup,ChIJWWZ7YgAR2jER7DfW7M9L_a4,,,,1.352083,103.819836,meetup@352 pte. ltd.,Unknown,0,,FALSE,
fun toast,ChIJAQo3aDcR2jERRBG3b1Ak1Hs,,,,1.352083,103.819836,fun toast @ telok ayer pte. ltd.,A,0.51208,10,FALSE,
mos test,ChIJgSewkZQR2jERmKbPOQmUcAE,,,,1.352083,103.819836,mos foods singapore pte. ltd.,A,0,,FALSE,
utpal wary,ChIJBYSoMRIR2jERE2qfy1xjvdM,,,,1.352083,103.819836,,Unknown,0,,FALSE,
in-clover cafe,ChIJU3gQ1qkQ2jERIuftyDTnwII,,,,1.3267547,103.8133485,hanis cafe & bakery pte. ltd.,A,0,,FALSE,
barrio spanish restaurant,ChIJgUPIH4MR2jERde8yxvdgSks,4.6,433,,1.3315214,103.8075058,hyangtogol (korean restaurant) pte. ltd.,A,0.93382,5,FALSE,
gink-go,ChIJ47tv3ncX2jERPhGWkNJoAQY,4.6,34,,1.3425132,103.8349472,go do ri pte. ltd.,A,0.85076,5,FALSE,
black bear smokehouse,ChIJhQSMMSMR2jERZgtYu0CUjeM,4.2,64,,1.3313765,103.8073419,5 little bear taiwan food pte ltd,A,0.97834,5,FALSE,
bacaro,ChIJeXS7If8R2jER0npUrSkPvSQ,4.6,241,,1.3313765,103.8073419,,Unknown,0.94446,5,FALSE,
忌葱勿用scallionforfree,ChIJL6XkWwAR2jERm7zaggZVBas,4.4,40,,1.3312795,103.8073629,li li,A,0.89996,5,FALSE,
adam's desserts,ChIJv4Mk4QYa2jERiO0WWifdyM4,4.3,116,,1.3242516,103.814195,seafood paradise (s) pte. ltd.,A,0.95266,5,FALSE,
stewart fruit juice,ChIJv4Mk4QYa2jER0qMh-YQv31k,3.6,35,,1.324259,103.814166,365 fruit juices & smoothies llp,A,0.4243,5,FALSE,
adam rd noo cheng big prawn noodle,ChIJv4Mk4QYa2jER04PXfccoZvo,3.4,316,,1.3242218,103.814164,loy kok cheng,B,0.81238,5,TRUE,Bib Gourmand
adam's fried hokkien mee,ChIJZ5hv4QYa2jERas1IefKglGI,2.7,10,,1.3242264,103.8141876,lam's (singapore) culinary enterprise pte. ltd.,A,0.11608,5,FALSE,
house of braised duck,ChIJbyRDlAMb2jEREdxo1co6yss,2.9,20,,1.3242436,103.8141144,yu kee duck and noodle house pte. ltd.,A,0.0248,5,FALSE,
siti nur liyana nasi lemak,ChIJv4Mk4QYa2jERN70U6hzdTGk,4.2,59,,1.3242087,103.8141348,mount faber nasi lemak fast food shop pte ltd,A,0.8915,5,FALSE,
selamat datang warong pak sapari,ChIJr39M4QYa2jERe0a_7urSZ4I,4.3,194,,1.3241822,103.8141863,aidah bte selamat,B,0.68724,5,TRUE,Bib Gourmand
nasi singapura since 1974,ChIJv4Mk4QYa2jERu7w-OxI-f7A,4.4,25,,1.3241353,103.8142837,ya kun kaya toast coffeestall since 1944 pte. ltd.,B,0.6973,5,FALSE,
fried kway teow prawn mee oyster carrot cake (adam road),ChIJZ4wf4QYa2jER7KobPnd9ewY,4,44,,1.3241963,103.8140761,han's cafe & cake house pte. ltd.,A,0.82374,5,FALSE,
taj mahal drinks stall,ChIJv4Mk4QYa2jERH5-Vf8TzfqI,2.8,29,,1.3241604,103.8141321,taj authentic indian cuisine pte ltd,B,-0.0616,5,FALSE,
adam chicken rice,ChIJGZ-bbsgb2jERYdcJWSvegr0,4,26,,1.3240877,103.8142991,texas chicken restaurant pte. ltd.,A,0.84036,5,FALSE,
sarpino’s pizza dunearn,ChIJnY-xpNAb2jERa2B79bIGXYc,3.8,35,,1.3232913,103.8174041,lam's (singapore) culinary enterprise pte. ltd.,A,0.4955,5,FALSE,
the sugarcane plant,ChIJv4Mk4QYa2jER5neDYGVbw30,5,27,,1.3241658,103.8140668,the exchange asia square pte ltd,A,0.94396,5,FALSE,
fruitopia,ChIJsRBE4QYa2jERYjbH7X0ySBE,4.7,62,,1.3241299,103.8140835,,Unknown,0.64122,5,FALSE,
adam seafood bbq,ChIJv4Mk4QYa2jERQyyZw0PRyLI,3.9,26,,1.3240767,103.8142207,seafood paradise (s) pte. ltd.,A,0.52264,5,FALSE,
bahrakath mutton soup,ChIJv4Mk4QYa2jER3mvQRS4vAMA,4.1,204,,1.3241038,103.8141321,soup restaurant singapore pte. ltd.,A,0.80246,5,TRUE,Bib Gourmand
you ji,ChIJv4Mk4QYa2jERvooRgG5ALAM,1,1,,1.324088,103.814086,gao ji food (s) pte ltd,A,0,1,FALSE,
adam drinks stall,ChIJv4Mk4QYa2jERH7qgGyWF7ko,4.7,12,,1.324088,103.814086,he jia food stall pte. ltd.,Unknown,0.8565,5,FALSE,
kelly jie seafood 凯莉姐龙海鲜 • formerly tpy mellben seafood,ChIJobbt1W0X2jERXp9vqJo1kJs,4.3,2014,2,1.340401,103.853753,seafood paradise (s) pte. ltd.,A,0.88474,5,FALSE,
peach garden @ thomson plaza,ChIJN0cGKDAX2jERKPM7k6kC5ug,4,3276,2,1.3548791,103.8308643,republic plaza city club (singapore) pte ltd,A,0.7111,5,FALSE,
subway,ChIJb-ErmBYX2jERFNCIPAh3_kQ,3.9,364,2,1.3501581,103.8482432,subway harbourfront pte ltd,A,0.178081667,239,FALSE,
swensen's @ thomson plaza,ChIJ-dXgUTkX2jER496ewjlh-eg,4.5,1874,2,1.3544513,103.831345,lam's (singapore) culinary enterprise pte. ltd.,A,0.96494,5,FALSE,
toa payoh lucky pisang raja,ChIJ0x_lT2YX2jERl3tc4FaQY2Y,4.1,174,,1.333957,103.849876,raja rasa llp,B,0.5617,5,FALSE,
bishan vegetarian supply,ChIJaW2_iD4X2jER_oygbKk39eI,,,,1.3493642,103.8415004,ci yan vegetarian health food pte ltd,C,0,,FALSE,
hup chong hakka yong dou foo,ChIJrfF8eUIX2jERYrbRZDmRI1s,3.9,548,,1.3386294,103.8443501,lim chong seng,B,0.79894,5,FALSE,
lai kee dim sum (toa payoh),ChIJjZxlLGgX2jERrOzYAnKMkcY,3.4,89,,1.3382356,103.8450094,dim sum pte. ltd.,A,0.20356,5,FALSE,
seasalt the seafood place,ChIJ6Q_N8D4X2jERcVXPZtgtuSk,4.1,19,,1.348385,103.841584,marina live seafood & steamboat pte ltd,B,0.61892,5,FALSE,
pizza hut,ChIJw-othWgX2jERUSY2a1u3BRU,4.7,383,2,1.3363057,103.8478179,pizza hut singapore pte ltd,A,0.586732,125,FALSE,
hup chong yong tau foo blk 203,ChIJlT54vmsX2jER3zBPOzr6pdg,4.3,412,1,1.3420987,103.8488524,lim chong seng,B,0.8505,5,FALSE,
ding ji,ChIJtc_zvWsX2jERhKZr3_B0bGs,1.5,6,1,1.3420893,103.8491297,ding jianlin,B,0.050081667,58,FALSE,
watami japanese dining (junction 8),ChIJb-ErmBYX2jERKddzxRgayYI,3.6,1193,2,1.3503885,103.8482596,jq dining pte. ltd.,A,0.59678,5,FALSE,
kim keat hokkien mee,ChIJD2b63mgX2jER0T1F34oPiQk,3.9,797,2,1.3380931,103.8496439,yeo kim hock,A,0.90262,5,FALSE,
lam's noodle & salt baked chicken @ toa payoh 500,ChIJNYsVZKgZ2jERI1JN0KsKRbE,3.9,162,,1.3326811,103.8473985,seafood paradise (s) pte. ltd.,A,-0.18474,5,FALSE,
trattoria da mimmo restaurant and pizzeria,ChIJ4UIS3D0X2jERNNeOcuEPgQY,4.5,816,2,1.3501278,103.842873,da paolo group pte. ltd.,A,0.981,5,FALSE,
cuisine xpress pte ltd,ChIJJ4REf2wX2jERZpBUW5dooQg,,,,1.343237,103.8504095,fusion xpress pte ltd,A,0,,FALSE,
