restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade
guo fu hotpot,ChIJEQWOiAwZ2jERTjMciUorsNw,4.3,917.0,2.0,1.2767378,103.8452062,fu lin group pte. ltd.,A
ramen keisuke tori king,ChIJ9UBYpmwZ2jEROzy0wV08AhE,4.1,837.0,2.0,1.2745604,103.8436585,seah king ming,A
yayoi japanese restaurant |100am tanjong pagar | teishoku | tonkatsu | chicken namban,ChIJ3QG1X2sZ2jERvSXA8S3Xr5w,4.4,673.0,2.0,1.2744243,103.8434309,texas chicken restaurant pte. ltd.,A
itadakimasu by parco,ChIJvUUHX2sZ2jERiuf2ZRpP8h0,3.8,56.0,2.0,1.2745064,103.8435,the soul kitchen by big d pte. ltd.,A
ya kun kaya toast (100 am),ChIJvUUHX2sZ2jERM01Rb070MXU,3.6,232.0,1.0,1.2745925,103.8436594,ya kun kaya toast coffeestall since 1944 pte. ltd.,B
hosted@raeburn park pte ltd,ChIJ1d9MnGgZ2jERWuRwtHvsuBw,4.5,4.0,,1.273548,103.833406,breadtalk pte ltd,A
the public izakaya 2,ChIJMz-JTWsZ2jERqFZ1BAwG7OQ,4.2,434.0,,1.2744873,103.8443179,the exchange asia square pte ltd,A
element restaurant amara singapore,ChIJK-a8X2sZ2jERMDuQGOcyCQg,4.1,512.0,,1.2749177,103.8437106,d&n singapore pte. ltd.,A
curry leaf restaurant pte. ltd.,ChIJKZoOX2sZ2jERuMoj1rZ2tp4,4.0,1.0,,1.274961,103.843575,cure restaurant pte ltd,A
cafe oriental @ amara,ChIJv02dX2sZ2jERt5SU6PJqMoQ,4.2,96.0,,1.2750193,103.8433765,han's cafe & cake house pte. ltd.,A
kotobuki restaurant (river valley) pte ltd - main office,ChIJa8CspRQZ2jER19WD7EHNFW8,,,,1.274627,103.845714,kotobuki restaurant (river valley) pte ltd,A
f & b culture pte. ltd.,ChIJS_M3qmwZ2jERuQpqsXNQ3Zw,5.0,2.0,,1.2753422,103.8444743,dahetang f&b culture pte. ltd.,B
bar-roque grill,ChIJKZoOX2sZ2jERhJqFXCG1oAw,4.7,1479.0,3.0,1.275521,103.8436042,26@marina bar & bistro pte ltd,B
oso ristorante,ChIJm1RmWm0Z2jERXcuhzAbomPc,4.4,858.0,3.0,1.2757603,103.8443705,oso ristorante pte. ltd.,A
the marmalade pantry - cafe bistro @ tanjong pagar,ChIJ4TWEs2wZ2jERlHnfsC0JPQU,4.6,1557.0,,1.2758957,103.8442496,the exchange asia square pte ltd,A
chotto matte,ChIJa4YZJG8Z2jERKAJ60Fq0Z4s,3.0,6.0,,1.2759243,103.8357253,,
little part 1 cafe,ChIJa4YZJG8Z2jERg4a_sKwmYgI,4.6,635.0,2.0,1.2759299,103.8357315,hanis cafe & bakery pte. ltd.,A
kueh ho jiak (tanjong pagar) hawker,ChIJP2QT6WwZ2jERWUEBkT9qtRA,4.5,182.0,,1.2765578,103.8431007,hawker qsr pte. ltd.,
the coffee bean & tea leaf,ChIJ8SsJRBMZ2jERtctHb8ivYYk,4.1,362.0,2.0,1.2758609,103.8464093,the coffee bean & tea leaf (singapore) pte ltd,A
ramen keisuke gyoza king,ChIJy3kl2mwZ2jERtd6AuRd52hs,4.3,778.0,2.0,1.2767686,103.843676,seah king ming,A
teppei japanese restaurant,ChIJYWuy22wZ2jER0SsGm6Lbbq8,4.5,894.0,2.0,1.276722,103.8439479,hyangtogol (korean restaurant) pte. ltd.,A
pasta e formaggio(p&f) @ international plaza,ChIJSaDTZxIZ2jERaij42zJQ5sI,4.4,404.0,,1.2761211,103.8459859,s&n international pte. ltd.,A
mellben signature - tanjong pagar,ChIJz3ZC5GwZ2jERSz7uGSJMWXs,3.8,1139.0,2.0,1.2770307,103.8430264,ban heng teochew porridge (tanjong pagar) pte. ltd.,A
sin huat xuan 星發軒,ChIJKdhRKWwZ2jER0fisaPg5p1Q,4.6,275.0,,1.276932,103.8362846,soon huat dining house pte. ltd.,B
essen @ the pinnacle,ChIJfRlYVWwZ2jERD0twz59OtIU,4.3,956.0,2.0,1.277308,103.841782,the exchange asia square pte ltd,A
hakata ikkousha ramen,ChIJ3xWl3WwZ2jERV_p9XsP-ZbU,4.4,954.0,2.0,1.2771166,103.8432542,masamune specialty ramen (singapore) llp,A
ryo sushi,ChIJYWuy22wZ2jERzHWDrurjEMg,4.3,612.0,,1.277155,103.84373,ryo sushi (pte. ltd.),A
han’s cafe,ChIJO1bi02wZ2jERV6naWny5scs,2.9,135.0,2.0,1.2768533,103.844954,han's cafe & cake house pte. ltd.,A
the daily cut (tanjong pagar),ChIJWdGqMhMZ2jERfBLAF1ANAoU,4.0,742.0,,1.2767903,103.8452297,gardens by the bay,A
sakari sushi,ChIJYWuy22wZ2jEReYQZ5RWDBN8,4.4,99.0,,1.27719,103.8437307,tatsu sushi (s) pte ltd,A
lad & dad,ChIJYbYaGAAX2jER3PmA2FERqco,4.3,993.0,2.0,1.2773654,103.8429244,,
kajiken (original),ChIJ_0C_3mwZ2jERXaCQInHCutM,4.5,664.0,2.0,1.2772362,103.843733,original hock lam street beef kway teow pte. ltd.,A
the buffet restaurant,ChIJuScwyhQZ2jERirvNvi2XHAg,4.6,713.0,,1.273767,103.8450399,the exchange asia square pte ltd,A
guzman y gomez - guoco tower,ChIJ1fwDJRMZ2jERfFTOxH9jnKo,4.6,2342.0,2.0,1.2768779,103.8452957,tower 3 pte. ltd.,A
outram park ya hua rou gu cha,ChIJmwmtjWoZ2jERpptsIibpe3I,4.2,1676.0,2.0,1.2721092,103.8423891,shan cha pte ltd,A
kuro maguro sushi and dining,ChIJr-0AJBMZ2jERKGlcZe2AbZg,4.5,722.0,3.0,1.2768041,103.8458822,jq dining pte. ltd.,A
hokkaido izakaya,ChIJXXY6J20Z2jERRzsabUgPrcE,4.0,180.0,2.0,1.2774552,103.8437592,hokkaido sushi fine dining pte ltd,A
curry village,ChIJfSHth3IZ2jERi4Vg_Spxn1k,3.9,331.0,1.0,1.2736169,103.8425567,curry village banana leaf pte. ltd.,C
sbcd korean tofu house,ChIJ1WnHJhMZ2jERLDwEX_uj9tM,4.1,1170.0,2.0,1.2770512,103.8455475,yu kee duck and noodle house pte. ltd.,A
halal vending machine @ marina south pier,ChIJgYQC_AwZ2jERAYw7Csyf5HE,5.0,1.0,,1.2708997,103.8632543,marina bay sands pte. ltd.,A
islam din,ChIJ91sm9E0H2jERCEjIfXl_L_0,4.0,1.0,,1.2866156,103.6237202,mohd rabiul islam,C
pnd restaurant and mini mart,ChIJY_QHbJIF2jERGz0LSwtHjb8,3.7,6.0,,1.2779012,103.6363623,imperial treasure fine dining restaurant pte. ltd.,A
wonderlust pte ltd,ChIJQ7RtM3AH2jER8EaA_DQkxMs,,,,1.2951955,103.6267547,seafood paradise (s) pte. ltd.,A
tuas canteen,ChIJWRvOxc4H2jER2Nu79dDyPyo,3.8,6.0,,1.2951955,103.6267547,we canteen pte. ltd.,
variety nugget,ChIJi35jtuUV2jERp3LqvIz0FL4,,,,1.279821,103.6401659,,
ali md kawsar,ChIJt3sTaDQH2jERcK19IkEqm84,,,,1.2949472,103.6304833,aashiq ali restaurant pte. ltd.,B
staff canteen @ pesek road,ChIJjyzxa1cE2jER2kmN4nBIZAw,5.0,1.0,,1.28156,103.678582,xixiang kaya kopitiam (robinson road) pte. ltd.,A
instachef at src thoroughfare,ChIJNx_4mxcF2jER5uWN8OpKu9Q,,,,1.2907829,103.7121796,at fresh pte. ltd.,A
mcdonald's west coast park,ChIJS5IVbvwa2jERDxPwmWkRghI,4.3,5744.0,1.0,1.2975443,103.7633584,lam's (singapore) culinary enterprise pte. ltd.,A
the wharf,ChIJu7MGPOMa2jERiwWry4BnS2E,3.5,108.0,,1.2927481,103.7627338,the exchange asia square pte ltd,A
nana original thai food clementi,ChIJpacnPPwa2jERoFkXHFExOI8,3.9,644.0,1.0,1.2929144,103.7686345,taster food pte. ltd.,A
niqqi's the cheese prata shop,ChIJS44NPfwa2jERH1ygoIgk05w,3.9,1141.0,1.0,1.2928572,103.7685899,gardens by the bay,A
al amaan restaurant,ChIJpbpdPPwa2jER3qzoPX12xE8,4.2,1562.0,1.0,1.2927526,103.7684987,al amaan restaurant pte. ltd.,B
al ameen @ clementi,ChIJ____z2EQ2jERGNtzWu1W7l4,4.3,1463.0,2.0,1.2929049,103.7686124,al zouq foods & caterer pte ltd,B
beacon @ rsyc,ChIJu7MGPOMa2jERd7wzdlwZZtA,3.9,46.0,,1.2926833,103.7626794,the beacon room pte. ltd.,A
muslim cooked food,ChIJKas7cAAb2jERi9GMyBJJOw4,,,,1.2846071,103.7740931,ho heng food & enterprise pte. ltd.,A
lerrmak @ 440 pasir panjang,ChIJaXosalYb2jERrgEO-MJtRwA,4.9,21.0,,1.2923786,103.7683733,ngt confectionary (potong pasir) pte. ltd.,B
roasted chicken/pork rice,ChIJX5I0egAb2jERF7OiCB2_q0c,,,,1.2846219,103.7742189,guan chee hong kong roasted duck pte. ltd.,A
pham quyen halal vietnamese cuisine @ pasir panjang,ChIJbesWllsb2jEReOXvjJuR8h8,4.4,677.0,,1.2924096,103.7683459,sea cuisine (marina bay) pte. ltd.,A
dario pizza & more,ChIJSV6OO_wa2jERdnMz-qR7XXo,4.4,527.0,2.0,1.2924497,103.7683135,extra virgin pizza pte. ltd.,A
restaurant nur fayidha,ChIJixpIMwAb2jERlkXdx9un_x4,4.8,32.0,,1.292429,103.768382,nur fayidha restaurant pte ltd,A
supper stretch,ChIJSxUQRgAb2jERL7yhR5fCNNc,,,,1.2924505,103.7684054,89.7 supper club pte. ltd.,
chinese economy rice,ChIJYWv8JwAb2jERR6MoPL3RqKk,,,,1.2847663,103.774298,lau di fang scissors-cut curry rice pte. ltd.,A
pitalah,ChIJlblM48Yb2jERqVfW1-OXW4s,4.5,2.0,,1.2922341,103.768912,,
formosa delights,ChIJB6_SPfwa2jERhWb0-pMgLRo,4.1,571.0,2.0,1.2929497,103.7686889,formosa delights pte ltd,A
fong seng nasi lemak,ChIJGSYcGPwa2jER4SlFZ31tdxQ,4.1,1298.0,2.0,1.2929977,103.7687169,kampong ria nasi padang pte ltd,B
hong kong kitchen,ChIJD2KRPfwa2jERpjI_2ZxVBRA,3.4,229.0,,1.2930409,103.7687545,great chef hong kong kitchen pte. ltd.,B
lazy lizard - pasir panjang,ChIJ_0dnTtwb2jERK4mQ3ngnayQ,4.8,1780.0,,1.2930834,103.7687374,ngt confectionary (potong pasir) pte. ltd.,B
edokko food,ChIJb_cpBPsa2jERuOVHqtWhntU,,,,1.296121,103.766207,edokko food pte ltd,A
le west den- prawning,ChIJCUK-Nqkb2jERq5VGW5D0IbY,4.6,51.0,,1.28299,103.780375,jia jia le cuisine f & b pte. ltd.,A
eat fit meal prep,ChIJleO_ehAY2jERndRFIdZSPjA,4.2,10.0,,1.2797197,103.7859924,eat fit meal prep pte. ltd.,A
sparkle,ChIJISBn6awb2jERRuKkH9QGSUk,3.9,29.0,,1.2878364,103.7827555,sparkle kingdom pte. ltd.,B
reedz cafe,ChIJ94PkRqsb2jERj766IVTrIGM,1.9,16.0,,1.288347,103.7796998,bru cafe pte. ltd.,A
the pipe district,ChIJsys26awb2jERfQuHLB58LGQ,4.4,318.0,2.0,1.2881673,103.7830648,the exchange asia square pte ltd,A
chilli padi tok panjang,ChIJ____L1Ua2jERJPYskmd9fe4,4.1,452.0,2.0,1.2917994,103.7776756,tok cai wei,A
diamond kitchen,ChIJT6QdGrMb2jER3h26N-kFIbg,4.3,505.0,2.0,1.287656,103.79042,diamond kitchen private limited,A
xin wang hong kong cafe - nuh medical centre,ChIJBWBGLlIa2jER_cjp3HYHN3o,4.8,2349.0,2.0,1.293892,103.7847061,wang hong,B
viet meet thai,ChIJ--nhMVIa2jERp_-00fZlcWM,2.8,4.0,,1.2938782,103.784831,mama thai kitchen pte. ltd.,A
beradik by western boy,ChIJ58pON1Ia2jERzdCmJCNvPUo,3.7,11.0,,1.295043,103.7824543,the soul kitchen by big d pte. ltd.,A
esarn thai corner pasir panjang,ChIJFwkLXLkb2jERSCQmKC7_PXw,4.6,902.0,2.0,1.2761949,103.7930246,thai affair pte. ltd.,A
hooha cafe,ChIJ08b9RKUb2jER4HbtO6l_RIg,4.2,62.0,,1.279714,103.7860135,hooha cafe pte. ltd.,A
ah bear mookata,ChIJK4Vjhf8b2jER4Et-rHqwq_4,4.8,714.0,,1.28292,103.78048,ng ah sio investments pte. ltd.,A
volta bistro,ChIJJVd0jNEb2jER5E621hKhmoA,4.7,66.0,,1.2829969,103.7801929,26@marina bar & bistro pte ltd,B
nhus bistro,ChIJT1Itg7Eb2jER--ZJN1cu_90,4.3,23.0,,1.2830764,103.7806052,26@marina bar & bistro pte ltd,B
kinn derm,ChIJuVKfHNIb2jERb_4VY2WutpQ,4.3,186.0,,1.2830764,103.7806052,,
ignite spaces,ChIJoTa7_zkb2jERKAY2QjTJ_HQ,4.9,23.0,,1.2830764,103.7806052,ignite capital pte ltd,A
le white bar,ChIJZ4JqKmgb2jEROuOzh5z42no,4.8,58.0,,1.2831852,103.7805348,j c tapas bar pte. ltd.,A
orto,ChIJncjPBA8U2jER5ol9uaCD7KY,4.2,5715.0,,1.2831852,103.7805348,porto novo cafe pte ltd,B
ken venture investment pte. ltd.,ChIJDVtFxasb2jERxW2BA6Z4qtE,,,,1.2853884,103.778933,wise&honest pte. ltd.,A
stt indian cuisine,ChIJyZjkpyUT2jER56SlokPsko4,4.7,131.0,,1.2796,103.7856923,imperial treasure cantonese cuisine pte. ltd.,A
chiacai - icon@pasir panjang,ChIJxYUPpX8b2jERWmWnot63OmE,5.0,66.0,,1.279546,103.7857002,chef icon pte. ltd.,A
bacino italian bistro,ChIJMYmj8zQZ2jERDUivPLzVuGI,4.7,522.0,,1.2792617,103.7859138,spago homemade italian restaurant pte ltd,A
wakamama japanese omakase (by reservations only),ChIJ_Wma4YQb2jERAthljNsxKqE,4.8,203.0,,1.2792617,103.7859138,gardens by the bay,A
the jip and lab,ChIJ5fDFrewb2jERLqMtLwAPNu8,5.0,21.0,,1.279714,103.7860135,the exchange asia square pte ltd,A
99 buona vista kitchen,ChIJR4mBArAb2jERMQtZDkYdvhE,4.2,508.0,1.0,1.2804626,103.7867971,99 buona vista kitchen pte. ltd.,B
woo & noon authentic thai food,ChIJf1O-GwAb2jERzEjUjgkjcfo,5.0,1.0,,1.2859839,103.7832762,taster food pte. ltd.,A
fishball noodles,ChIJHTvDUwAb2jERgCcdcafSjm4,5.0,1.0,,1.2860103,103.783346,red place's beef noodles pte. ltd.,B
raja rasa indonesian cuisine & nasi padang,ChIJsXRg5xAb2jERcOAWEUdFzFs,5.0,1.0,,1.2861436,103.7832022,global rasa pte. ltd.,A
xing xing handmade banmian,ChIJE70RAAAb2jER84cdzS-3Mqk,5.0,1.0,,1.2861268,103.7833113,chen xing,A
"barrels british–indian bistro, buona vista",ChIJ7Z3gWqUb2jER2usAUakliwM,4.3,231.0,,1.2807082,103.7870009,qi ji bistro pte. ltd.,A
365 your everyday food,ChIJIRSElW4b2jER3Wa8SGoGDNY,4.4,47.0,,1.2868545,103.7817143,ho heng food & enterprise pte. ltd.,A
plank sourdough pizza - south buona vista,ChIJ18eWVn8b2jERJRk4cgDFk-8,3.8,30.0,,1.2807924,103.7870563,extra virgin pizza pte. ltd.,A
green box salads,ChIJsVfpzQQb2jER_OKwDQRUYg8,5.0,11.0,,1.2862721,103.7833747,out of the cake box pte. ltd.,
rainforest culinary pte. ltd.,ChIJwdSVq6ob2jERoI2CXQc1fjs,,,,1.2788118,103.787412,rainforest culinary pte. ltd.,A
jb101 seafood @ science park,ChIJRYLogvIb2jERqRCDqYyxSxw,4.3,935.0,,1.2875109,103.782581,tian tian fisherman's pier seafood restaurant p l,B
citrus kitchen,ChIJv9MbPyIb2jERp7XARdxz0hM,4.9,4087.0,,1.2881638,103.7830724,kitchen language pte. ltd.,A
ahtti korean restaurant (science park),ChIJ779pZoob2jERW608l7TCtSo,4.7,35.0,,1.2881638,103.7830724,mouth restaurant pte ltd,A
a hot hideout @ kent ridge (nus),ChIJQwH2mvsZ2jER3xDN9Afd33M,4.9,2962.0,,1.2905102,103.7813368,each-a-cup pte. ltd.,A
dough magic,ChIJl9HTMQAb2jERAZiISpiVc3g,,,,1.2908125,103.7810169,stone & dough pte. ltd.,A
supersnacks @ pgp,ChIJHeipRx0b2jERLo4OrQOlOyk,3.7,81.0,,1.2913009,103.7802549,,
instachef at ascent science park,ChIJCwifO6cb2jERWSMHY6wJ0O4,,,,1.290953,103.784589,seafood park pte. ltd.,B
zhen mei shi mixed veg rice,ChIJKQc17bsb2jERwr4Yq8vxO9Y,4.5,4.0,,1.2760067,103.7912094,lau di fang scissors-cut curry rice pte. ltd.,A
明记鱼汤,ChIJ1ZaqEwAb2jERqPI5ODOIZaM,,,,1.2760178,103.7912221,,
heng huat fried kway tiao,ChIJucjD4T8Q2jERCH4DSeuecVw,3.4,152.0,1.0,1.2759454,103.79121,heng xu (old chengdu) restaurant pte ltd,B
lucy's catering,ChIJ05T8MAAb2jERoVJTkqumZc0,3.3,12.0,,1.2898361,103.7867431,seafood paradise (s) pte. ltd.,A
forty one,ChIJqyBOQw0b2jERi7BkD4GJNm8,4.1,12.0,,1.27598,103.7912552,royal one pte. ltd.,A
fauziah's,ChIJD3hFWT8b2jERfXNLmHywz6U,4.3,6.0,,1.27598,103.7912552,seafood paradise (s) pte. ltd.,A
mr dum biryani,ChIJ5XgwliUZ2jERlyymzk1oxBY,4.1,35.0,,1.27598,103.7912552,mr bean international pte. ltd.,A
jubilant hainamese chicken rice,ChIJO_st7bsb2jERpmZiCYIMY0o,4.5,37.0,,1.27598,103.7912552,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
sin chin heng drinks corner,ChIJ-YiG7bsb2jERI5AJfBJmrGs,,,,1.27598,103.7912552,hao heng pte. ltd.,
pasir panjang food centre,ChIJf3Yu7bsb2jERADDFSroHkq0,4.0,3486.0,1.0,1.27598,103.7912552,best partners food management pte. ltd.,A
abc brickworks market & food centre,ChIJKY77qdYb2jERgrqa1URSZIM,4.2,8402.0,1.0,1.2869047,103.8081551,taster food pte. ltd.,A
tiong bahru lien fa shui jing pau,ChIJbT7CtXwZ2jER7eydU2G2c1g,3.4,52.0,,1.286197,103.8045354,mah hock tiong,B
keng eng kee seafood @ alexandra village,ChIJu1Ef88sb2jER3Fc3W0QRoq8,4.2,5182.0,2.0,1.2857843,103.8037037,tao seafood asia (pte ltd),A
the alkaff mansion,ChIJJ8m4Ydob2jERziWBq7UYU08,4.3,1280.0,,1.2788835,103.8131554,the exchange asia square pte ltd,A
joe’s thai kitchen,ChIJIadbw8sb2jER3i-OvZSCBGk,4.3,497.0,2.0,1.2855796,103.8027435,seafood paradise (s) pte. ltd.,A
handlebar,ChIJebkYhsYb2jERCaQ8kXH-hi8,4.4,1577.0,2.0,1.2787242,103.8043905,,
lau phua chay authentic roasted delicacies,ChIJsT_npM0b2jER4NflEEMMLi4,2.2,138.0,,1.2863531,103.8044561,lau seng hock,A
sunnychoice vegan cafe and healthy option store,ChIJyxsolcsb2jERqnKpHA6TiFM,4.4,136.0,,1.2862748,103.8032213,bru cafe pte. ltd.,A
hei lun shi tang 黑轮食堂,ChIJoeBXbssb2jERsnEOvlPtBrQ,4.1,125.0,,1.2875231,103.8031063,tang yaqi,B
queensway lau tan tutu kueh,ChIJwWjNccsb2jERESRPW2J8mbc,2.6,182.0,,1.2877063,103.803349,tan chow yea,A
otoko ramen,ChIJYy-Okcwb2jERyei18XwxyXM,4.3,417.0,2.0,1.2874884,103.8049925,kagetsu ramen pte. ltd.,A
ma maison - anchorpoint,ChIJuzuvVjMa2jERN9QuE0pDZZ8,4.2,489.0,2.0,1.2883465,103.8048202,ma wei,B
bountiful restaurant,ChIJMQiFIdAb2jERK3knfICI9Cc,3.2,35.0,,1.2812937,103.8100334,texas chicken restaurant pte. ltd.,A
fish mart sakuraya,ChIJWwHJu8wb2jERbRp-AwtZ-oo,4.1,879.0,2.0,1.2889117,103.8051349,fish & co. restaurants pte. ltd.,B
jin jin dessert 津津甜品,ChIJNd0eCM0b2jERIX5lVNMXatI,4.0,248.0,1.0,1.286817,103.8081639,jin de lai zhong hua la mian pte. ltd.,B
ah pang steamboat seafood,ChIJCyw1YzQa2jER8-jn8Kxg5m8,4.2,197.0,2.0,1.2932672,103.8028827,marina live seafood & steamboat pte ltd,B
fook seng goldenhill chicken rice,ChIJqWW5sjIa2jERTIwjQbn2ats,4.5,253.0,1.0,1.2892531,103.8095599,lim chong seng,B
delisnacks 德利食,ChIJCyw1YzQa2jER87pEsz1xr5U,1.3,3.0,,1.2932672,103.8028827,li li,A
ristorante takada : japanese italian restaurant : pasta pizza wine (alexandra),ChIJizsi_DIa2jERs55gooVkYoo,4.6,331.0,3.0,1.2915246,103.8075963,extra virgin pizza pte. ltd.,A
bao makers (kitchen),ChIJAwthDckZ2jERK2WKTcJgK3w,4.3,474.0,2.0,1.2938457,103.7934252,the butcher's kitchen pte ltd,A
yummy bites (尚品小吃),ChIJL2DwYjEa2jER-aan8VW2Ags,4.1,88.0,,1.2941038,103.8063085,yummy catering & food chain pte ltd,B
janggut laksa @queensway shopping centre,ChIJ39nBb8sb2jER3QF_pQ01SMc,4.1,669.0,,1.2876196,103.8034222,shopping bag (s) pte. ltd.,A
the peranakan restaurant singapore,ChIJwXjZTPMZ2jERQymyd8VIPhE,4.3,594.0,,1.2882665,103.8141523,the soup spoon pte ltd,A
domino's pizza bukit merah,ChIJES9St3wZ2jERhx6v759kLVs,3.1,383.0,2.0,1.2837892,103.8159722,lam's (singapore) culinary enterprise pte. ltd.,A
zi yean restaurant,ChIJc7Z7FtMb2jERueHO91Na1oI,3.9,827.0,2.0,1.2879413,103.8143642,texas chicken restaurant pte. ltd.,A
mei ling market & food centre,ChIJCyw1YzQa2jER6EoEVDP8ywU,4.0,2461.0,1.0,1.2932672,103.8028827,quik food pte. ltd.,B
pizza hut delivery - bukit merah,ChIJhSk4o9Yb2jERBGW7VBnmiZY,4.0,186.0,2.0,1.2839844,103.8170368,alt. pizza pte. ltd.,A
vineyard at hortpark,ChIJw3lZ6ccb2jERiNboEqNCFic,4.5,2031.0,2.0,1.2788036,103.8011657,sun at food singapore pte. ltd.,A
kfc bukit merah,ChIJcZk3aNEb2jER-qA4VBgev0k,4.0,676.0,2.0,1.2839759,103.8171325,manbok bukit timah pte. ltd.,B
yummy punjaby,ChIJS-XJP7EZ2jERvagnPHsLySI,4.4,870.0,2.0,1.2873275,103.8054155,yummy punjaby international  pte. ltd.,A
subway,ChIJKV9Ln9kb2jERHRyFVy0NZ0Y,2.9,51.0,,1.277675,103.8173155,subway harbourfront pte ltd,A
safra mount faber,ChIJ1278pRwb2jER5mLbqcDeKCY,4.2,2205.0,,1.277675,103.8173155,mount faber leisure group pte ltd,A
rong kee hk roasted delights 榮記烧腊 - redhill,ChIJc3OUBtQb2jERiT4CAw1DFzc,3.1,19.0,,1.2883422,103.8154799,hock kee f&b pte. ltd.,A
cafe melba at mediapolis,ChIJx0dfzAsZ2jERTBmlVt5elE4,4.1,966.0,2.0,1.295968,103.7925581,fun cafe pte ltd,A
old chang kee,ChIJUYlK7dYb2jER8j9hRL4RuwM,3.4,16.0,1.0,1.2828846,103.8174706,chang cheng food & beverage pte. ltd.,A
colbar,ChIJwSA3Jkoa2jERuxc4pjh3_Ug,4.1,1360.0,2.0,1.2938071,103.7964379,,
jack's place anchorpoint,ChIJb1LlsMwb2jERcTj_tisJaKs,3.9,776.0,2.0,1.2882835,103.8047615,lam's (singapore) culinary enterprise pte. ltd.,A
queensway famous curry chicken,ChIJ39nBb8sb2jERt1ujliPF1zY,3.9,105.0,,1.2876225,103.8035446,s.v. curry pte. ltd.,B
tiong bahru market,ChIJOU6y-HkZ2jERchOICIgjl0E,4.3,10789.0,1.0,1.2850771,103.8328072,heng kee wet market pte. ltd.,
tiong bahru bakery,ChIJ--NsrnAZ2jER-Ry6WJB26Uo,4.3,3274.0,2.0,1.284454,103.8336531,tiong bahru bakery pte. ltd.,
ting heng seafood restaurant,ChIJWSeCmHAZ2jERNGszRPCxK58,4.0,758.0,2.0,1.2835858,103.834067,ng heng,A
de golden spoon seafood 金匙小厨,ChIJOfccCHoZ2jERg01MxEB4Pw8,4.1,993.0,2.0,1.2837731,103.8333817,tian tian fisherman's pier seafood restaurant p l,B
por kee eating house 1996,ChIJAxuUA3oZ2jERTm-CQTLf9lI,4.2,1429.0,2.0,1.2841687,103.8328017,hong kong street old chun kee pte. ltd.,B
ya hua bak kut teh,ChIJz5ovoYIZ2jERz1Fvu9sr2Iw,4.1,1401.0,2.0,1.2892641,103.8320871,ya hua bak kut teh pte ltd,B
boon tong kee @ river valley,ChIJHXQYQ4QZ2jERORHe3xZyKRw,4.1,1487.0,2.0,1.2951632,103.8294461,tan boon chai,
han's cafe (bukit merah),ChIJnUKdYNYb2jERsEuHNwLsBYY,3.8,300.0,2.0,1.2833708,103.8192604,lam's (singapore) culinary enterprise pte. ltd.,A
long john silver's,ChIJrbAO1H4Z2jERHmVW1amCAX0,3.2,170.0,1.0,1.286426,103.8278352,seafood paradise (s) pte. ltd.,A
the soup spoon,ChIJiSRA0X4Z2jER8ZFuGpyAb90,3.9,154.0,2.0,1.2862796,103.8277837,the soup spoon pte ltd,A
shihlin taiwan street food (tiong bahru plaza),ChIJcV1a0n4Z2jERbbpaIpuKFe0,4.6,232.0,,1.2866545,103.8271452,mexican food corp pte. ltd.,A
kfc (tiong bahru plaza),ChIJrbAO1H4Z2jERM3PTK4VJC10,4.1,1107.0,2.0,1.2866391,103.8274452,republic plaza city club (singapore) pte ltd,A
mos burger,ChIJrbAO1H4Z2jERqUa1umHT6p0,3.1,158.0,1.0,1.2866667,103.8270408,mos foods singapore pte. ltd.,A
西得利 xi de li you tiao,ChIJ-7LfbdQb2jER6x9Ipa99GgQ,3.8,6.0,,1.2874028,103.8182751,li mei,B
coffee bandits hq,ChIJOzWwCtcb2jERafl3uCK23vY,4.1,99.0,2.0,1.281115,103.818785,starbucks coffee singapore pte. ltd.,A
mcdonald's regal,ChIJib9d23wb2jERrRWnBQFMs6w,3.9,1101.0,1.0,1.2836726,103.8182785,seafood paradise (s) pte. ltd.,A
ding ji membina,ChIJZafMXXwZ2jERDWlKpnMZKDE,2.1,44.0,1.0,1.2824319,103.8251606,gao ji food (s) pte ltd,A
happy oven - tiong bahru main bakery,ChIJZwPAVn8Z2jERltWOM-GHGl4,4.1,165.0,1.0,1.2890129,103.8277118,the bakery depot pte ltd,A
common grill @ jalan membina,ChIJrbYaWnwZ2jERCAFtMzfG6ok,3.7,281.0,2.0,1.2828404,103.8257263,alan,B
old chang kee,ChIJdQK11n4Z2jERdn_JyWUStgU,3.7,44.0,1.0,1.2865002,103.8269527,chang cheng food & beverage pte. ltd.,A
sushi tei,ChIJJdvq0n4Z2jERldTLwh_c1bw,4.1,461.0,2.0,1.2865029,103.827298,sushi-tei pte ltd,A
4fingers crispy chicken,ChIJsyhj0n4Z2jERIBEWr81OZhg,4.3,715.0,2.0,1.2862968,103.8277249,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
subway,ChIJU6inLnkZ2jERMj-KElsrgQ8,4.0,383.0,2.0,1.2862642,103.82785,subway harbourfront pte ltd,A
kintamani restaurant (halal-certified),ChIJzd9lsXcZ2jERt4_hG0Sra1M,4.0,962.0,2.0,1.2875615,103.8359488,mouth restaurant pte ltd,A
creamier handcrafted ice cream and coffee (tiong bahru),ChIJmeanUnoZ2jERpfqASeWtQcA,4.5,1371.0,2.0,1.2828794,103.8303658,starbucks coffee singapore pte. ltd.,A
