place_id,Restaurant Name,Google Review Ratings,Reviews
ChIJCyw1YzQa2jER87pEsz1xr5U,Delisnacks (Mei Chin),2,"Fried fritters (you tiao) was consistently good but the other items were bad. The ham chim peng (salted bun) was tough with little fillings while the tau suan contained too much corn starch. Also, everything served in disposables.

Staff were polite and E-payment was available."
ChIJCyw1YzQa2jER87pEsz1xr5U,Delisnacks (Mei Chin),1,"#02-28
De Li Snacks
德利食

De Li Snacks serves up various types of Fried Dough Fritter snacks. Their extensive range of products makes one have a hard time deciding.

Sadly, the flavours of their items are not fantastic, heavy flour taste and generally not yummy.

General Verdict: Chain Brand Stall that serves average fried dough fritters

Opening Hours: Daily 8am-3pm

Queue Situation: Next to none

Price: SG$0.90 onwards

Payment Mode: Cash, Local Internet Banking by QR code or AMEX (Singapore) Pay

Items ordered:
1)
Item: You Tiao (Fried Dough Fritter)
Description: Not oily but flour heavy and sticks to the teeth
Verdict: Fail, Don't Waste Time
Price: SG$0.90

2)
Item: Butterfly Bun
- Fried Dough Fritter in butterfly shape with sweet spices
Description: No sweet spice flavour, tastes more of flour and sticks to the teeth
Verdict: Fail, Don't Waste Time
Price: SG$0.90

3)
Item: Goreng Pisang
- Fried Battered Banana
Description: Slightly oily while batter is flaky and banana is not sweet
Verdict: Fail, Don't Waste Time
Price: SG$1.80"
ChIJG5i7aoAF2jERz2Y0u1T7g6E,Desal Pooja Guan Heng Restaurant,4,"A nostalgic mini canteen near NTUC Learning Hub @ Benoi serves wallet-friendly bites in a charming 90s kopitiam vibe.
The Malay stall Nasi Goreng ($4) picked with crispy spicy chicken cutlet, telur goreng, fluffy rice, and a standout sambal that brings the heat and heart.
For tea breaks, the $1.20 curry puff from drink stall offers a crispy, comforting filler.
The Mixed Rice from chinese stall ($4.60) features curry-soaked grains with garlic spinach, brinjal, and fatty pork chop—salty and pricier but fills the tummy when convenience matters."
ChIJG5i7aoAF2jERz2Y0u1T7g6E,Desal Pooja Guan Heng Restaurant,5,"Cheap and delicious fresh chinese food.
Beverage like teh bing are unique and tasty. Air conditioned during lunch hours.
Opened for breakfast and tea break too with snacks like curry puff, spring roll and other tasty snacks."
ChIJB198_AoF2jER7pG_JPr3f4U,Devil's Kitchen,3,Service need to improve. Sometime food standard inconsistent.
ChIJB198_AoF2jER7pG_JPr3f4U,Devil's Kitchen,5,Nice food
ChIJB198_AoF2jER7pG_JPr3f4U,Devil's Kitchen,5,"My kids had a great time here and I really want to commend the staff for their kindness. My daughter accidentally left her plush toy behind and they kept it safe for us until we could come back to pick it up. It meant a lot to her. Their service was friendly, thoughtful, and patient. Really appreciate the care they showed. Thank you!"
ChIJB198_AoF2jER7pG_JPr3f4U,Devil's Kitchen,1,"I walked into this bar/restaurant last week because I wanted to play darts, but the experience was really disappointing.

When the staff first approached us, he spoke so softly that my friend had to ask him to repeat himself. Instead of responding politely, he very rudely said, “Need minimum order,” with a bad attitude. As someone in the service line, I think it would’ve been much better if he had simply explained nicely, for example: “Hi, just to let you know there’s a minimum food order if you’d like to play darts.”

I also asked about the darts top-up card and again received a curt, dismissive reply. The whole interaction made both of us really uncomfortable, so we decided to leave.

Overall, very poor service — it’s a pity, because we were genuinely looking forward to having a good time there."
ChIJB198_AoF2jER7pG_JPr3f4U,Devil's Kitchen,5,"Love their fries! One of the best fries I've ever had :P
My husband gives the pork patty burger 5 stars too. Juicy!
I liked that the cheese on the baked rice was not excessive, though it's not a baked rice that I would crave to go for again."
ChIJT6QdGrMb2jER3h26N-kFIbg,Diamond Kitchen,5,"very nice place, celebrated mums bday here. food was great and so was the service. 10/10 recommend."
ChIJT6QdGrMb2jER3h26N-kFIbg,Diamond Kitchen,4,"We went there to celebrate birthday and the food was nice. After the food was ordered, it took around 45mim to serve.  The pumpkin tofu was soft and goes well with the sauce."
ChIJT6QdGrMb2jER3h26N-kFIbg,Diamond Kitchen,5,"Food was not bad , Atmosphere was nice. But i notice they were slightly short handed. Maybe the management can look into this, find some part timers during weekends and holiday."
ChIJT6QdGrMb2jER3h26N-kFIbg,Diamond Kitchen,5,"+
Excellent service.
Decent food.
Quiet and peaceful."
ChIJT6QdGrMb2jER3h26N-kFIbg,Diamond Kitchen,5,"The food was delicious and the service was excellent. The environment was comfortable and not too crowded. Overall, it was a very pleasant dining experience. I would definitely come back again."
ChIJ7eVXlqgT2jER7xJUcJKsNuI,Dian Xiao Er (Causeway Point),5,The duck tastes good.
ChIJ7eVXlqgT2jER7xJUcJKsNuI,Dian Xiao Er (Causeway Point),5,Yummy
ChIJ7eVXlqgT2jER7xJUcJKsNuI,Dian Xiao Er (Causeway Point),5,"Meao meao .. delisiooise food and fast service ..lausheng with good vibe

喵喵美食 😆 食物好吃，出餐快，捞生气氛也很棒 ✨”"
ChIJy64vxOwP2jERSZ73pxf3MN0,Dian Xiao Er (Jurong Point),5,"Food are good as always, celebrated my dad's birthday. Thank you Wei Jun for the wonderful service😊 DXE is always a to go place for our family gathering."
ChIJy64vxOwP2jERSZ73pxf3MN0,Dian Xiao Er (Jurong Point),5,"We had a positive dining experience at 店小二. The food is delicious, and the staff are incredibly attentive. Nice 👍🏻👍🏻"
ChIJy64vxOwP2jERSZ73pxf3MN0,Dian Xiao Er (Jurong Point),5,"My elderly like Dian XiaoEr.
Order 3/4 duck, kailan and curry fish tail. All food is good.
I sign up for the member for $88.
It comes with 2nos $50 evoucher + 1 whole duck. Free 1 whole duck require minimum spend of $60.
You can redeem half duck with minimum spend of $30.
Good to get if you frequently patronising theirs store

Used $50 voucher immediately.
2nd $50 on 26 Feb"
ChIJy64vxOwP2jERSZ73pxf3MN0,Dian Xiao Er (Jurong Point),5,"Loved everything that I ordered! Particularly black sesame bun and strawberry mochi xiao long bao, highly recommended."
ChIJy64vxOwP2jERSZ73pxf3MN0,Dian Xiao Er (Jurong Point),1,"My 1st time ordered their 2026 CNY dish, herbal duck, takeaway really disappointed with the texture & it taste bland even with sauce 😞. Not worth to pay $80 for the whole duck!"
ChIJcVbOmekR2jERZCsP5ag2WJY,Dian Xiao Er (Lot One),5,"loving the good food, good welcoming environment and good service especially the outlet manager Christine and Jordan :)"
ChIJcVbOmekR2jERZCsP5ag2WJY,Dian Xiao Er (Lot One),5,Good food. Unique dishes. Good service
ChIJt7a1YKgZ2jERrc4R7ki0_fw,Dian Xiao Er (Marina Square),5,We’ve eaten here a couple of times and always a good experience. Tonight I brought my three year old boy and he really loved the duck rice! There are also kid sets here which look really fun. Staff are patient and friendly. Thank you 🙏🏻
ChIJt7a1YKgZ2jERrc4R7ki0_fw,Dian Xiao Er (Marina Square),2,"Came to marina square after a long haitus, and decided to give DXE a try. Alas, seems like the ingredients are here, but the fragrance and taste wasn't able to be brought out at all.

Most dishes taste of saltiness and that's about it.

Appetisers seem like it came out of a pack, like those you get from Scarlett for $1 a pack.

We had the:
Angelica sauce 1/2 duck
Luffa Beancurd
Cauliflower with prawn paste
Pork slices with bell pepper

Doubt we will be back given the plentiful other choices at MS 🤔"
ChIJt7a1YKgZ2jERrc4R7ki0_fw,Dian Xiao Er (Marina Square),1,Do not honor opening hours!
ChIJt7a1YKgZ2jERrc4R7ki0_fw,Dian Xiao Er (Marina Square),5,"Came here during my trip to Singapore. We ordered the Sambal Squid n Prawn, Asam Sliced Garoupa, Roasted Duck, Sour Fish Soup, Bamboo Soup and Cordyceps.

The food was very very tasty, it was flavourful and hot. My personal favourite was the Sour Fish Soup, it was sour and had a mala feeling to it. Even after I was finished with the fish, I was constantly drinking the soup as well. The Sambal Squid n Prawn was spicy and sweet, it was tasty. The Asam Sliced Garoupa was spicy and tasty too. Not a big fan of duck meat but the Roasted Duck was okay too. At first sip I thought the Bamboo Soup was really good, but it gets even better when you get into the main dishes. The cordyceps were good as well coming from a picky eater that barely eats vege.

The service was so-so, the staff didnt necessarily talk rudely but it wasnt polite either. Other than that, our food was brought out really quickly.

Overall it was a good experience, I really recommend coming here to try the food, you wouldn't wanna miss it."
ChIJxyAVvKYX2jERRVRZK6cjWpY,Dian Xiao Er (Nex),5,"I had a delightful dining experience. The cuisine was exceptional, with each dish exhibiting remarkable flavor and quality. 🍲 The ambiance was truly inviting, fostering a pleasant and comfortable atmosphere. 🌟 The service was commendable, with attentive and courteous staff. I thoroughly enjoyed my visit. 👍😋"
ChIJxyAVvKYX2jERRVRZK6cjWpY,Dian Xiao Er (Nex),1,"Even before trying to head down to the restaurant. Called the restaurant, but was entertained by this crappy auto hotline service.

A business that is not keen to talk to would be customer, better avoid. ❌"
ChIJxyAVvKYX2jERRVRZK6cjWpY,Dian Xiao Er (Nex),5,Member discount at off peak used to be 40% but is now only 20%.
ChIJQ7ONulgZ2jER2q7WpCC3Ey8,Dian Xiao Er (Vivocity),3,"- home-brew lemon tea taste of artificial sweetener
- xo fried rice not much xo sauce
- fish maw soup is a big bowl of starch
- claypot boneless chicken no char at all

Hope they buck up, I used to like this"
ChIJQ7ONulgZ2jER2q7WpCC3Ey8,Dian Xiao Er (Vivocity),5,I have enjoyed the cuisines.
ChIJQ7ONulgZ2jER2q7WpCC3Ey8,Dian Xiao Er (Vivocity),1,"Had been dine-in since the longest time visit. After their renovation, now back to dine-in again.

Thks for the ducky & stock for ducky plates. The herbal duck meat was getting much better than last time. Had the crispy skin at the top with the gravy of the herbal sauce to mix with plain porridge. Best combo in the world 😋

Updates : must be changing staff. Totally unreasonable, as I was looking at the ducky which displaying at this outlets entrance. Very misleading for any walk-in customer for thinking of getting the ducky. Unethical customer service"
ChIJQ7ONulgZ2jER2q7WpCC3Ey8,Dian Xiao Er (Vivocity),5,Everything was nice. Excellent service.
ChIJpyLqNeQP2jER5gmL3D-pFUs,Dim Sum Express,1,"Very rude experience. I came here once before when the auntie was serving and everything was fine. But this time the man serving had a very bad attitude.

I ordered an item that looked like fried red bean sesame ball in the display. It might have been a different menu item (sesame ball vs sesame ball redbean paste). Instead of explaining
politely, he shouted at me saying, “Don’t you see we don’t have it?”

As a customer, how am I supposed to know if the item in the display is exactly the same as the one on the menu? A simple explanation would have been enough. There was really no need to shout.

His attitude made me feel very uncomfortable and I almost didn’t want to order anymore. Very disappointing service."
ChIJpyLqNeQP2jER5gmL3D-pFUs,Dim Sum Express,1,东西是便宜，可是摊位一位中年妇女态度好差！！我在这里都有5年以上了，算是常客！就因为吃咖喱猪肠粉想换里面的料，猪肉换海鲜的，其实价钱都一样，不知道为什么不行。。最后我再加钱换海鲜的料。。猪肉五香送她们吃了。。唉。真差劲。
ChIJpyLqNeQP2jER5gmL3D-pFUs,Dim Sum Express,4,"each $1.50, not impressive but it's acceptable. Price and quality match. Fair value breakfast, satisfying"
ChIJl_sOMpIZ2jEROuDbvYr9GLo,Din Tai Fung,5,I am beyond impressed by how much they’ve changed in standards. The staff were polite and responsive to requests. I was surprised that they even replaced 1 XLB when they had noticed that it burst in the basket. We enjoyed our experience dining here.
ChIJl_sOMpIZ2jEROuDbvYr9GLo,Din Tai Fung,5,the scallion noodles were amazing made me eat more
ChIJy_AhFY0X2jERL7UPU8klrtY,Din Tai Fung (Breadtalk Ihq),4,here for the fried rice and xlb
ChIJy_AhFY0X2jERL7UPU8klrtY,Din Tai Fung (Breadtalk Ihq),5,"The BreadTalk IHQ branch remains one of my favorites for a slightly more ""neighborhood"" feel without sacrificing the consistency the brand is known for.
​
Their ​Steamed Xiao Long Bao is to absolute perfection. The 18-fold skin was delicate yet held up to the chopsticks. The broth was clear, savory, and piping hot.

​
​Chilli Oil Dumplings (Oriental Wantons): The sauce is the real winner—sweet, spicy, and vinegary. Pro-tip: Save the leftover sauce to drizzle over your Fried Rice!

​Being at the IHQ, the service is efficient and follows the standard digital ordering system. Even during the weekend rush, the turnaround is fast. It’s a ""well-oiled machine"" vibe—don't expect a lingering, slow dinner, but expect your food to arrive precisely when it should ')"
